issue_id,issue_number,issue_title,issue_body,comment_id,comment_body
2691138622,6519,[BUG] wrong return type of `useOne`,"### Describe the bug

The type of `data` in the following code is `GetOneResponse<BaseRecord>`, but actually it should not be

```
import { useOne } from ""@refinedev/core"";
const { data } = useOne();`
```

Now the typings say that `data` has another entry with key `data` inside. This is not true.

### Steps To Reproduce

1. Use `useOne`
2. The typing is wrong: `ReturnType<typeof useOne<T>>['data']` is `T` in reality and not `GetOneResponse<T>` as indicated by the typing

### Expected behavior

`ReturnType<typeof useOne<T>>['data']` should be `T`

### Packages

- @refinedev/core

### Additional Context

[See also another issue, possibly related](https://github.com/refinedev/refine/issues/6517)",,
2689368860,6517,[BUG] wrong return type of `useInfiniteList`,"### Describe the bug

The type of `data` in the following code is `GetListResponse<BaseRecord>`, but actually it should not be
```
import { useInfiniteList } from ""@refinedev/core"";
const { data } = useInfiniteList();`
```


### Steps To Reproduce

1. use `useInfiniteList`
2. the typing is wrong

### Expected behavior

The return data of `useInfiniteList` should contains `pageParams` and `pages`, not `data` and `total`

### Packages

- @refinedev/core

### Additional Context

_No response_",,
2678925836,6513,[BUG] Create Button `@refinedev/mui`  onClick still works when `disabled` prop is applied,"### Describe the bug

- I added disabled to `CreateButton` while already specufying onClick and and although it greys out, the onClick still opens my modal.

```tsx
  const createModalFormProps = useModalForm<
    ITranslationCreate,
    HttpError,
    Nullable<ITranslationCreate>
  >({
    refineCoreProps: { action: ""create"" },
    syncWithLocation: true,
    defaultValues: defaultTranslationCreateValues
  });

  const {
    modal: { show: showCreateModal }
  } = createModalFormProps;

<CreateButton disabled onClick={() => showCreateModal()}>
  New Translation
</CreateButton>
```

- I believe the issue is the way the disabled and onClick conditionals work in the component, the early return doesn't seem to work.

```tsx

// refine mui CreateButton
  return (
    <LinkComponent
      to={to}
      replace={false}
      onClick={(e: React.MouseEvent<HTMLButtonElement, MouseEvent>) => {
        if (disabled) { // NOT WORKING
          e.preventDefault();
          return; 
        }
        if (onClick) {
          e.preventDefault();
          onClick(e);
        }
      }}
      style={{ textDecoration: ""none"" }}
    >
      <Button
        disabled={disabled}
        startIcon={!hideText && <AddBoxOutlined {...svgIconProps} />}
        title={title}
        variant=""contained""
        sx={{ minWidth: 0, ...sx }}
        data-testid={RefineButtonTestIds.CreateButton}
        className={RefineButtonClassNames.CreateButton}
        {...restProps}
      >
        {hideText ? (
          <AddBoxOutlined fontSize=""small"" {...svgIconProps} />
        ) : (
          children ?? label
        )}
      </Button>
    </LinkComponent>
  );
```

- The issue persists  on the EditButton as well.

### Steps To Reproduce

- Import the CreateButton component from refine/mui
- add the disabled prop
- add the onClick prop: 
- the onClick function will still work

### Expected behavior

the button is disabled with its onClick not functional as well.

### Packages

- ""@refinedev/mui"": ""^5.14.4"",


### Additional Context

_No response_",2490990402,"Hello @arndom, thank you for reporting this issue!

The bug happens because the component doesn’t properly use the provided props on the following lines: https://github.com/refinedev/refine/blob/716123cad4c2ef8d2ab1907f8abe1fea48fcdd00/packages/mui/src/components/buttons/create/index.tsx#L48
https://github.com/refinedev/refine/blob/716123cad4c2ef8d2ab1907f8abe1fea48fcdd00/packages/mui/src/components/buttons/create/index.tsx#L60

Instead of relying on `useCreateButton().disabled`, `<Button />` and `<LinkComponent />` should use the following code:

```typescript
const isDisabled = disabled || rest.disabled;
```

This issue likely exists in the other UI packages as well (@refinedev/antd, @refinedev/mantine, @refinedev/chakra-ui), and they should be updated accordingly as part of this fix.

Do you want to work on this?"
2678925836,6513,[BUG] Create Button `@refinedev/mui`  onClick still works when `disabled` prop is applied,"### Describe the bug

- I added disabled to `CreateButton` while already specufying onClick and and although it greys out, the onClick still opens my modal.

```tsx
  const createModalFormProps = useModalForm<
    ITranslationCreate,
    HttpError,
    Nullable<ITranslationCreate>
  >({
    refineCoreProps: { action: ""create"" },
    syncWithLocation: true,
    defaultValues: defaultTranslationCreateValues
  });

  const {
    modal: { show: showCreateModal }
  } = createModalFormProps;

<CreateButton disabled onClick={() => showCreateModal()}>
  New Translation
</CreateButton>
```

- I believe the issue is the way the disabled and onClick conditionals work in the component, the early return doesn't seem to work.

```tsx

// refine mui CreateButton
  return (
    <LinkComponent
      to={to}
      replace={false}
      onClick={(e: React.MouseEvent<HTMLButtonElement, MouseEvent>) => {
        if (disabled) { // NOT WORKING
          e.preventDefault();
          return; 
        }
        if (onClick) {
          e.preventDefault();
          onClick(e);
        }
      }}
      style={{ textDecoration: ""none"" }}
    >
      <Button
        disabled={disabled}
        startIcon={!hideText && <AddBoxOutlined {...svgIconProps} />}
        title={title}
        variant=""contained""
        sx={{ minWidth: 0, ...sx }}
        data-testid={RefineButtonTestIds.CreateButton}
        className={RefineButtonClassNames.CreateButton}
        {...restProps}
      >
        {hideText ? (
          <AddBoxOutlined fontSize=""small"" {...svgIconProps} />
        ) : (
          children ?? label
        )}
      </Button>
    </LinkComponent>
  );
```

- The issue persists  on the EditButton as well.

### Steps To Reproduce

- Import the CreateButton component from refine/mui
- add the disabled prop
- add the onClick prop: 
- the onClick function will still work

### Expected behavior

the button is disabled with its onClick not functional as well.

### Packages

- ""@refinedev/mui"": ""^5.14.4"",


### Additional Context

_No response_",2491690571,"hey @alicanerdurmaz i am up for this .
"
2678925836,6513,[BUG] Create Button `@refinedev/mui`  onClick still works when `disabled` prop is applied,"### Describe the bug

- I added disabled to `CreateButton` while already specufying onClick and and although it greys out, the onClick still opens my modal.

```tsx
  const createModalFormProps = useModalForm<
    ITranslationCreate,
    HttpError,
    Nullable<ITranslationCreate>
  >({
    refineCoreProps: { action: ""create"" },
    syncWithLocation: true,
    defaultValues: defaultTranslationCreateValues
  });

  const {
    modal: { show: showCreateModal }
  } = createModalFormProps;

<CreateButton disabled onClick={() => showCreateModal()}>
  New Translation
</CreateButton>
```

- I believe the issue is the way the disabled and onClick conditionals work in the component, the early return doesn't seem to work.

```tsx

// refine mui CreateButton
  return (
    <LinkComponent
      to={to}
      replace={false}
      onClick={(e: React.MouseEvent<HTMLButtonElement, MouseEvent>) => {
        if (disabled) { // NOT WORKING
          e.preventDefault();
          return; 
        }
        if (onClick) {
          e.preventDefault();
          onClick(e);
        }
      }}
      style={{ textDecoration: ""none"" }}
    >
      <Button
        disabled={disabled}
        startIcon={!hideText && <AddBoxOutlined {...svgIconProps} />}
        title={title}
        variant=""contained""
        sx={{ minWidth: 0, ...sx }}
        data-testid={RefineButtonTestIds.CreateButton}
        className={RefineButtonClassNames.CreateButton}
        {...restProps}
      >
        {hideText ? (
          <AddBoxOutlined fontSize=""small"" {...svgIconProps} />
        ) : (
          children ?? label
        )}
      </Button>
    </LinkComponent>
  );
```

- The issue persists  on the EditButton as well.

### Steps To Reproduce

- Import the CreateButton component from refine/mui
- add the disabled prop
- add the onClick prop: 
- the onClick function will still work

### Expected behavior

the button is disabled with its onClick not functional as well.

### Packages

- ""@refinedev/mui"": ""^5.14.4"",


### Additional Context

_No response_",2491720755,"Hi @OmkarBansod02, I assigned it to you. Thanks!"
2672957125,6508,[FEAT] ThemedSiderV2 Persist Collapsed State,"### Is your feature request related to a problem? Please describe.

Would be nice to persist out of the box the collapsed state, or add an option to do so, maybe a ""peristCollapsed"" boolean. This would avoid having to write extra code for this important UX feature.

### Describe alternatives you've considered

_No response_

### Additional context

_No response_

### Describe the thing to improve

See above.",2498660704,"hey @BatuhanW  I'm getting a TypeScript error: Property `onSiderCollapsed` does not exist on type `RefineThemedLayoutV2Props`. while implementing it in [ThemedLayoutV2](https://github.com/refinedev/refine/blob/master/packages/antd/src/components/themedLayoutV2/index.tsx)  Even though I've declared `onSiderCollapsed?: (collapsed: boolean) => void;` in the `RefineThemedLayoutV2Props` interface, the error still persists. "
2670119710,6505,[BUG] useUpdate throws an error when using empty id,"### Describe the bug

I have a page that edits a strapi single type using the `useForm` hook
after I have upgraded the ""@refinedev/core"" package this page has stopped working and throwing an Error in the browser console that ""id"" is not provided.
I cannot provide an id because I want to edit a strapi single type instance and strapi's rest api does not accept an id in the url path.
until now I passed an empty string any everything worked fine.
I researched and it looks like this bug (or an api-breaking feature...) is because of [this commit](https://github.com/refinedev/refine/commit/7e71f12b81954fd3a59678d7fcccd7b557879a94) in [this line](https://github.com/refinedev/refine/blame/961e1fea5e505d133d735bd99111eb26c61f1186/packages/core/src/hooks/data/useUpdate.ts#L243)

### Steps To Reproduce

1. use the `useForm` or `useUpdate` hooks
2. pass an empty string as the id argument

### Expected behavior

the hook does not throws an error and sends the request using the data provider

### Packages

- @refinedev/core

### Additional Context

I am importing the ""useForm"" hook from @refinedev/antd but I don't think that the problem is there...",2484854222,"Hello @itaysmalia, thanks for the bug report.

I'm sorry for your trouble, the last thing we want while developing is to introduce breaking changes in minor or patch versions. 

The reason I added that `id` check in this PR is that `id` was [already required on the TypeScript](https://github.com/refinedev/refine/commit/7e71f12b81954fd3a59678d7fcccd7b557879a94#diff-85aeb33cfc5f222b2eca2e2667b6c2ac7a7c639e6f32cdb8c74abc34bde20e5eL85) in previous versions. Are you using JavaScript?"
2670119710,6505,[BUG] useUpdate throws an error when using empty id,"### Describe the bug

I have a page that edits a strapi single type using the `useForm` hook
after I have upgraded the ""@refinedev/core"" package this page has stopped working and throwing an Error in the browser console that ""id"" is not provided.
I cannot provide an id because I want to edit a strapi single type instance and strapi's rest api does not accept an id in the url path.
until now I passed an empty string any everything worked fine.
I researched and it looks like this bug (or an api-breaking feature...) is because of [this commit](https://github.com/refinedev/refine/commit/7e71f12b81954fd3a59678d7fcccd7b557879a94) in [this line](https://github.com/refinedev/refine/blame/961e1fea5e505d133d735bd99111eb26c61f1186/packages/core/src/hooks/data/useUpdate.ts#L243)

### Steps To Reproduce

1. use the `useForm` or `useUpdate` hooks
2. pass an empty string as the id argument

### Expected behavior

the hook does not throws an error and sends the request using the data provider

### Packages

- @refinedev/core

### Additional Context

I am importing the ""useForm"" hook from @refinedev/antd but I don't think that the problem is there...",2486741029,"Hi @alicanerdurmaz!
thanks for responding this fast...
Looks like my explanation wasn't detailed enough :sweat_smile: 
I am using typescript, and I am passing an empty string as the id, something like this:
```typescript
const {...} = useForm({id: '', ...});
```
and typescript allowed it...
The problem is probably because `!""""` evaluates to `true` then the ""missing id"" error is thrown.
I am using an empty string because in strapi-v4 data provider the id part of the api requests is empty, then then the path ends with `...<resource>/` and it works with the single types rest api paths of strapi.
The possible solution might be checking for null/undefined value in this if statement...
Thank you very much!"
2670119710,6505,[BUG] useUpdate throws an error when using empty id,"### Describe the bug

I have a page that edits a strapi single type using the `useForm` hook
after I have upgraded the ""@refinedev/core"" package this page has stopped working and throwing an Error in the browser console that ""id"" is not provided.
I cannot provide an id because I want to edit a strapi single type instance and strapi's rest api does not accept an id in the url path.
until now I passed an empty string any everything worked fine.
I researched and it looks like this bug (or an api-breaking feature...) is because of [this commit](https://github.com/refinedev/refine/commit/7e71f12b81954fd3a59678d7fcccd7b557879a94) in [this line](https://github.com/refinedev/refine/blame/961e1fea5e505d133d735bd99111eb26c61f1186/packages/core/src/hooks/data/useUpdate.ts#L243)

### Steps To Reproduce

1. use the `useForm` or `useUpdate` hooks
2. pass an empty string as the id argument

### Expected behavior

the hook does not throws an error and sends the request using the data provider

### Packages

- @refinedev/core

### Additional Context

I am importing the ""useForm"" hook from @refinedev/antd but I don't think that the problem is there...",2487967876,"Hello again @itaysmalia, thank you for the detailed explanation!

You're absolutely right, the mentioned PR introduced a breaking change due to a bug. We're targeting the December release to address this issue.

Here's how it should have been handled:  
https://github.com/refinedev/refine/commit/7e71f12b81954fd3a59678d7fcccd7b557879a94#diff-85aeb33cfc5f222b2eca2e2667b6c2ac7a7c639e6f32cdb8c74abc34bde20e5eR324  
```diff
- if (!id) throw missingIdError;
+ if (typeof id === ""undefined"") throw missingIdError;
```

We also believe that making the ID optional is the right approach, but implementing this change affects several parts of the core. We plan to introduce this improvement with Refine 5."
2669863803,6504,[BUG] AuthPage Issue with Async Login,"### Describe the bug

I am facing an issue where the google provider don't wait for me confirming the account and accepting to the term before jumping to the next lines of codes despite stating await with Supabase.

### Steps To Reproduce

```js
const authProvider = {
  login: async ({ email, password, providerName }) => {
    try {
      const { data, error } = providerName
        ? await supabaseClient.auth.signInWithOAuth({
            provider: providerName,
          })
        : await supabaseClient.auth.signInWithPassword({
            email,
            password,
          });

      if (error) throw error;

      console.log({ data, error });

      if (data?.user)
        return {
          success: true,
          redirectTo: ""/dashboard"",
        };
    } catch (error) {
      return {
        success: false,
        error,
      };
    }
  },
  --- SNIP ---
```

The `console.log` and `return` get triggered straightaway regardless of the `await`.

### Expected behavior

Should pause the code execution until `supabaseClient.auth.signInWithOAuth` gets executed and return something.

### Packages

Latest.

### Additional Context

_No response_",2487940284,Hey @aress31 please use our AI chatbot in documentation for your questions & issues and try to create issues only if you are sure it's about Refine source code itself.
